cell_id,TGFb_module_score,mTOR_module_score,Angio_module_score,CSC_module_score
8F-MN-P2-C2-E3_S1107Aligned.quant,0.041401181729199155,0.020232753543003218,0.015382960296678488,0.027749032158141285
8F-MN-P2-C2-E4_S1108Aligned.quant,0.042566183646558925,-0.026697660895998024,-0.020493735044896724,0.0035798320456142396
8F-MN-P2-C2-E5_S1109Aligned.quant,-0.10417462288640003,-0.03570789763303629,-0.06729033359822392,-0.05756567039936883
8F-MN-P2-C2-E6_S1110Aligned.quant,-0.022545998385106195,-0.021971968632479168,0.03321873150245232,0.018423907852112703
8F-MN-P2-C2-E7_S1111Aligned.quant,-0.00902407784188164,-0.05354919309785687,-0.024122599203874523,-0.018444021163508822
8F-MN-P2-C2-E8_S1112Aligned.quant,-0.018745630870521515,-0.03761485832708448,-0.00888097905195058,-0.009698717955066688
8F-MN-P2-C2-E9_S1113Aligned.quant,-0.05664589883451909,-0.043314776190274865,-0.06004017167397166,-0.03482734628390219
8F-MN-P2-C2-E11_S1115Aligned.quant,0.020648444857320425,-0.04680946916845592,-0.04564002272177317,-0.0470939241015782
8F-MN-P2-C2-E12_S1116Aligned.quant,-0.07594391636625698,-0.04646821974861225,-0.05025564693820769,-0.048940198364637755
8F-MN-P2-C2-F1_S1117Aligned.quant,-0.034564606656173766,-0.03442410519153462,-0.010300411862199876,-0.029231444249755198
8F-MN-P2-C2-F2_S1118Aligned.quant,0.01845465980593547,-0.053307280967920256,-0.016793009058213987,0.005187056529713352
8F-MN-P2-C2-F3_S1119Aligned.quant,-0.060914153662088494,0.009048685520599592,0.057523378658077357,0.055730717114707756
8F-MN-P2-C2-F4_S1120Aligned.quant,-0.012339513137041958,0.09561075271313407,0.18874693764160957,0.1874259038548775
8F-MN-P2-C2-F5_S1121Aligned.quant,-0.09725690900492208,-0.023062196106536953,-0.0020819422540100385,-0.011236429584546875
8F-MN-P2-C2-F6_S1122Aligned.quant,0.18000174316677883,0.07459058535874215,0.24317294486392332,0.015590831801278793
8F-MN-P2-C2-F7_S1123Aligned.quant,-0.08433142641601775,0.002828819471513977,-0.004400842719560011,0.07110705718977475
8F-MN-P2-C2-F8_S1124Aligned.quant,-0.005160710810282437,-0.04372501531277696,-0.02208602341173055,-0.006028153151938109
8F-MN-P2-C2-F9_S1125Aligned.quant,0.02635073499968485,-0.0079538136593134,-0.05730636087710228,-0.02892618804807537
8F-MN-P2-C2-F10_S1126Aligned.quant,-0.045555713163037734,-0.036037861080000136,-0.013989519741129032,-0.028079094755234464
8F-MN-P2-C2-F12_S1128Aligned.quant,-0.058660211023564,0.021049998545293214,0.04583365301666306,0.1112309870694008
8F-MN-P2-C2-G1_S1129Aligned.quant,-0.03155751458185849,-0.045917751500325316,-0.0274602007306661,-0.006385233121567219
8F-MN-P2-C2-G2_S1130Aligned.quant,-0.05713639603995105,0.018092010423789523,-0.010309535993258706,0.06983811132112452
8F-MN-P2-C2-G3_S1131Aligned.quant,-0.06628052118140282,-0.0014688161188713689,-0.0038826363077429926,0.06320036287667069
8F-MN-P2-C2-G4_S1132Aligned.quant,-0.026154382924470115,-0.03890195424070571,-0.016418031102895164,-0.0031085282736625086
8F-MN-P2-C2-G5_S1133Aligned.quant,0.010028609271409805,0.011682917845710294,-0.015811109200234097,0.034772456862796064
8F-MN-P2-C2-G6_S1134Aligned.quant,-0.03645112424140731,0.014269647442269745,0.021522472001678256,0.0773466157495504
8F-MN-P2-C2-G7_S1135Aligned.quant,-0.02250163305247241,-0.049080947597112595,-0.03554461885341284,-0.007844177173966183
8F-MN-P2-C2-G8_S1136Aligned.quant,-0.028017958001549437,-0.03534137497292156,-0.0205963542043765,-0.023305942517338085
8F-MN-P2-C2-G9_S1137Aligned.quant,-0.016247108057261428,-0.05700582492649155,-0.016091220718856464,-0.02659831779369015
8F-MN-P2-C2-G10_S1138Aligned.quant,-0.029292133981950352,-0.02628882039063763,-0.026598496706241856,-0.02923809824578205
8F-MN-P2-C2-G11_S1139Aligned.quant,-0.03770850974843244,-4.213383165258683e-4,0.017693729203224262,0.04974952344321004
8F-MN-P2-C2-G12_S1140Aligned.quant,0.023905701427748116,0.0035353785420159933,0.04714470449410313,0.03673026447257177
8F-MN-P2-C2-H4_S1144Aligned.quant,-0.012175526809226123,-0.02928544524281529,-0.012118518709672482,0.05005373994902376
8F-MN-P2-C2-H5_S1145Aligned.quant,-0.054283791674481344,0.0012668717748547664,0.04048032739867366,0.05578012355293349
8F-MN-P2-C2-H6_S1146Aligned.quant,-0.036051864051677734,-0.0352892430229495,0.027767616439589443,0.03081221144540003
8F-MN-P2-C2-H9_S1149Aligned.quant,0.011683814603790532,-0.0623824116105504,-0.021124597227122094,-0.02900583812429547
8F-MN-P2-C2-H10_S1150Aligned.quant,-0.09413612784863544,-0.053351051205891314,8.869197499087322e-4,-0.0076366050571614885
8F-MN-P2-C2-H11_S1151Aligned.quant,0.020600096361621467,-0.0177618527074494,0.03534632690548137,0.02375276684145544
8F-MN-P2-C2-H12_S1152Aligned.quant,0.006111978979269406,-0.06556427851974117,-0.04415800890577512,-0.08166619362914432
11M-MN-P1-C1-A1_S961Aligned.quant,-0.012959981563497244,-0.03187061162394832,-0.0394400530360134,-0.077137449485807
11M-MN-P1-C1-A2_S962Aligned.quant,-0.035423805251356466,-0.029100763187787773,-0.03235277603087003,-0.028034770656536895
11M-MN-P1-C1-A4_S964Aligned.quant,-0.08095054093624013,-0.006597854808399889,-0.03867245877064729,-0.03418908990793923
11M-MN-P1-C1-A5_S965Aligned.quant,-0.0724824369106269,-0.0732826574197442,-0.08320075811427849,-0.10547768576734784
11M-MN-P1-C1-A6_S966Aligned.quant,-0.13652199877433285,-0.08440536869078474,-0.024831358907392992,-0.044848909519645375
11M-MN-P1-C1-A7_S967Aligned.quant,-0.019086822224674976,-0.03906733307776629,-0.0070701175081391565,0.03665143805441837
11M-MN-P1-C1-A8_S968Aligned.quant,-0.12201239547484886,-0.11340390303447927,-0.06656991878765428,-0.08561203338469772
11M-MN-P1-C1-A9_S969Aligned.quant,-0.1246979557474649,-0.03797520659572168,0.08882772249957396,-0.012503312117479126
11M-MN-P1-C1-A10_S970Aligned.quant,-0.0020639196672589954,0.04788431916769084,0.2232589331253706,0.06515458841380584
11M-MN-P1-C1-A11_S971Aligned.quant,-0.013421304349204466,-0.046437122189272415,-0.0034878078877493557,0.02808503047292027
11M-MN-P1-C1-A12_S972Aligned.quant,-0.13584414175510912,0.041758686672211665,0.1131313927305822,0.1791421193969171
11M-MN-P1-C1-B1_S973Aligned.quant,-0.07837843998071657,-0.03854707335774192,-0.005770569085276206,-0.012292951745815045
11M-MN-P1-C1-B2_S974Aligned.quant,-0.1003862764004205,-0.051840999557137946,-0.018807530849144716,0.014372882542991211
11M-MN-P1-C1-B3_S975Aligned.quant,-0.07074009827132476,-0.04762535621274909,0.036952759434536686,0.004181286606577461
11M-MN-P1-C1-B4_S976Aligned.quant,0.0487452427282008,0.05303712373457903,0.10965259804844377,0.09304926042999592
11M-MN-P1-C1-B6_S978Aligned.quant,-0.08397686187994229,-0.05213462819415646,-0.0581292672436972,0.0032755520965915275
11M-MN-P1-C1-B7_S979Aligned.quant,-0.04803521402355676,-0.031170443906557793,0.031323599555881765,0.10408778017448223
11M-MN-P1-C1-B8_S980Aligned.quant,0.07169563638526194,-0.028626185612475458,-0.0525971044476011,-0.030593068312819965
11M-MN-P1-C1-B9_S981Aligned.quant,0.01789938085411391,-0.04389117974389649,-0.03170501327129022,-0.03729631400108466
11M-MN-P1-C1-B10_S982Aligned.quant,-0.052307905702818056,-0.06736820178818959,-0.009398252516314765,-0.030986040116905422
11M-MN-P1-C1-B11_S983Aligned.quant,0.021430128794034775,0.04228459100296572,0.17978247608494666,0.13413064651683715
11M-MN-P1-C1-B12_S984Aligned.quant,-0.05651709160491153,-0.10222782984751944,-0.04816621668866086,-0.08427019930732288
11M-MN-P1-C1-C1_S985Aligned.quant,-0.09016400782390405,-0.0703781205856985,-0.06651480006879579,-0.08935296708177157
11M-MN-P1-C1-C2_S986Aligned.quant,-0.0751431062784409,-0.056226925616063704,-0.025503167059967163,-0.01202196870130004
11M-MN-P1-C1-C3_S987Aligned.quant,-0.02893124029596089,-0.064042230901734,-0.004295481107289362,-0.028569828620690824
11M-MN-P1-C1-C4_S988Aligned.quant,-0.12047144732661987,-0.06264963116637276,-0.06598783732367772,-0.028851223490646033
11M-MN-P1-C1-C5_S989Aligned.quant,-0.02160808456950522,0.013770042744456312,0.033819168025435664,0.03204911648150477
11M-MN-P1-C1-C6_S990Aligned.quant,0.08592055616951536,-0.015050961043747452,0.027758344123312934,-0.05601923586323762
11M-MN-P1-C1-C7_S991Aligned.quant,-0.06826256340299777,-0.07699970628526187,-0.036235654744347146,-0.07327633779455572
11M-MN-P1-C1-C8_S992Aligned.quant,-0.08061616953199878,-0.05410146958805481,-0.06327395969983705,-0.060817784697882904
11M-MN-P1-C1-C9_S993Aligned.quant,-0.08801495066846296,-0.051855085407293125,-0.004169978943495578,-0.0185661405448736
11M-MN-P1-C1-C10_S994Aligned.quant,-0.015425839295752336,0.04857024012166895,0.19918095123302929,0.17794579420844342
11M-MN-P1-C1-C11_S995Aligned.quant,-0.045015054572943664,0.007836191498386713,0.08928888153616155,0.10433356446209502
11M-MN-P1-C1-C12_S996Aligned.quant,0.028351090763237302,-0.044157982554244496,0.0063209198996597715,0.0361672783705517
11M-MN-P1-C1-D1_S997Aligned.quant,-0.06111554587481337,-0.00385049077604413,-0.04226790147832529,-0.03832653280948908
11M-MN-P1-C1-D2_S998Aligned.quant,-0.09864812116569273,-0.02166232378944466,0.05522498190057748,0.059348884339493535
11M-MN-P1-C1-D3_S999Aligned.quant,0.043903971311208684,0.04312996588056006,0.18301448215948146,0.1868700123233883
11M-MN-P1-C1-D4_S1000Aligned.quant,-0.004842272200381248,0.04505086869509106,0.18287842976981286,0.17188900284327135
11M-MN-P1-C1-D5_S1001Aligned.quant,-0.12833626857228744,-0.07513795972064835,-0.014607305283618671,-0.006712060570341127
11M-MN-P1-C1-D6_S1002Aligned.quant,0.014190673607193532,-0.029843943225249747,-0.012734814398472016,0.018422790651134446
11M-MN-P1-C1-D7_S1003Aligned.quant,-0.04640169142576042,-0.029925489534727984,0.006076866485334065,0.06633096570905134
11M-MN-P1-C1-D8_S1004Aligned.quant,-0.011923822673579887,0.017808751837750464,0.07124587530511614,0.04674128808474265
11M-MN-P1-C1-D9_S1005Aligned.quant,-0.009880311784977225,-0.0072196589591103505,0.09859744106540799,0.06643182726949184
11M-MN-P1-C1-D10_S1006Aligned.quant,0.027784362534118257,0.04389701100983365,0.12626919228522826,0.2129991208242374
11M-MN-P1-C1-D11_S1007Aligned.quant,-0.04310640758525876,-0.03879324607316953,0.011527192553130672,-0.015446674388260084
11M-MN-P1-C1-D12_S1008Aligned.quant,0.018288915627664742,0.006772637326294045,0.13419805429327974,0.14176573911123713
11M-MN-P1-C1-E1_S1009Aligned.quant,-0.06855193633669474,-0.0732143106179233,-0.07335261485744142,-0.07725692935444076
11M-MN-P1-C1-E2_S1010Aligned.quant,-0.05631131429030853,-0.0627387170007326,-0.04034354003722798,-0.02321302951286816
11M-MN-P1-C1-E3_S1011Aligned.quant,-0.06560083223850516,-0.026738785189247216,-0.03487131811522873,-0.01256466525459296
11M-MN-P1-C1-E4_S1012Aligned.quant,-0.06544446571305595,-0.03464888907320818,-0.015038726368996641,0.07548692021523673
11M-MN-P1-C1-E5_S1013Aligned.quant,-0.031425920359847453,0.0022949712861465577,0.07062011492012063,0.12025913470669752
11M-MN-P1-C1-E6_S1014Aligned.quant,-0.03480488182133323,0.026612947263782383,0.18546364983871289,0.16852397072101843
11M-MN-P1-C1-E7_S1015Aligned.quant,-0.06728640626949195,-0.023799334057380384,-0.03422672426127296,0.02182910912434277
11M-MN-P1-C1-E8_S1016Aligned.quant,-0.07227842118165342,-0.019415797742292545,0.007040395481885481,0.03626011498488774
11M-MN-P1-C1-E9_S1017Aligned.quant,0.09452024808595821,0.052922947784707075,0.25440141902900715,0.2221005021990835
11M-MN-P1-C1-E10_S1018Aligned.quant,-0.09074024782455106,-0.05930042295341652,-0.07956121956943875,-0.03742391850038837
11M-MN-P1-C1-E11_S1019Aligned.quant,-0.03454753583332333,-0.02166301929145148,-0.022821692279333776,-0.03122616291267201
11M-MN-P1-C1-E12_S1020Aligned.quant,0.03789809557801618,-0.021357175423542485,0.09833424587331041,0.0830046953861617
11M-MN-P1-C1-F1_S1021Aligned.quant,0.003381298611080108,-0.0220097631421569,0.02659152395600753,0.02178808094566781
11M-MN-P1-C1-F2_S1022Aligned.quant,-0.006275350209661967,0.010709892531185122,-0.006575377660159365,0.010734854035414243
11M-MN-P1-C1-F3_S1023Aligned.quant,-0.031529226309171654,-0.06504802133096378,-0.049715343691072084,-0.03687134002452658
11M-MN-P1-C1-F4_S1024Aligned.quant,0.12064367459623157,0.017357488975386776,0.04107492988558839,0.10957995047681685
11M-MN-P1-C1-F5_S1025Aligned.quant,-0.09935307333282757,-0.02285515683387182,-0.009249712872134858,0.06733939436062814
11M-MN-P1-C1-F6_S1026Aligned.quant,-0.05048415472416842,-0.025998140337346154,-0.06388763179637373,-0.030456959141262813
11M-MN-P1-C1-F7_S1027Aligned.quant,-0.01845648018884874,-0.036029332641698136,-0.06533767472531665,0.011508716400383368
11M-MN-P1-C1-F8_S1028Aligned.quant,-0.019060374940336033,-0.02160582459085449,-0.017050148347072518,-0.01516956844541259
11M-MN-P1-C1-F9_S1029Aligned.quant,-0.08296919719237643,-0.05787903693963177,0.005999134931187186,-0.04779740664243555
11M-MN-P1-C1-F10_S1030Aligned.quant,-0.06240348495584305,-0.023446665549836626,-0.02959720183472145,-0.019747227340508045
11M-MN-P1-C1-F11_S1031Aligned.quant,-0.087918024061496,-0.06285912066366323,-0.016238106670944413,-0.027137146014734825
11M-MN-P1-C1-F12_S1032Aligned.quant,-0.02911831316535285,-0.08960505014170289,-0.007960659653932056,-0.010852620773778493
11M-MN-P1-C1-G1_S1033Aligned.quant,0.09055959177307107,0.09177616801387264,0.28809917871371643,0.23539074582733233
11M-MN-P1-C1-G2_S1034Aligned.quant,-0.0525207860153209,0.023300026042196276,0.06029206110389529,0.09695385617231769
11M-MN-P1-C1-G3_S1035Aligned.quant,-0.09327949176637992,-0.06427508326220319,-0.060221338892212345,-0.023778553438804056
11M-MN-P1-C1-G4_S1036Aligned.quant,0.03431383400661839,-0.07833230171027158,-0.0030608165168803103,0.00945283857110854
11M-MN-P1-C1-G5_S1037Aligned.quant,-0.08763832501424096,-0.05188273786016752,-0.03622600019460734,-0.04133855439082612
11M-MN-P1-C1-G6_S1038Aligned.quant,-0.07798364174169864,-0.04707454694171992,-0.00781365651453117,0.028457604449344864
11M-MN-P1-C1-G7_S1039Aligned.quant,-0.026659466730013723,-0.04471583756219094,-0.05443072962080691,-0.02867670298942869
11M-MN-P1-C1-G8_S1040Aligned.quant,0.0437228137625289,0.02600006609677233,0.11230900565743651,0.16009762454407772
11M-MN-P1-C1-G9_S1041Aligned.quant,-0.03503604897548518,-0.04432741077549627,-0.012409088453322642,-0.005852182581117027
11M-MN-P1-C1-G10_S1042Aligned.quant,0.09974619857267528,-0.042575557807678965,-0.015484662967736429,0.058801975430335884
11M-MN-P1-C1-G11_S1043Aligned.quant,-0.05451271806990721,-0.016054287258432443,0.09428597650005452,0.05875855681819353
11M-MN-P1-C1-G12_S1044Aligned.quant,-0.012795380537535761,0.01777445274913883,0.08446624326245897,0.10788615088511155
11M-MN-P1-C1-H1_S1045Aligned.quant,0.09183403033415533,0.09388325230905878,0.2902797761586382,0.23938379260055856
11M-MN-P1-C1-H2_S1046Aligned.quant,-0.04498850728469672,0.02172648801827913,0.054912018090855386,0.09430299228580633
11M-MN-P1-C1-H3_S1047Aligned.quant,-0.10293787351721444,-0.07060213282414206,-0.06419271382019555,-0.04054039687980046
11M-MN-P1-C1-H4_S1048Aligned.quant,0.028168126192367193,-0.0858309564632558,0.001884716024828953,0.0353284993982394
11M-MN-P1-C1-H5_S1049Aligned.quant,-0.07690601269422373,-0.04136901019752255,-0.050688790291246885,-0.057006666795676314
11M-MN-P1-C1-H6_S1050Aligned.quant,-0.09210131864884649,-0.05363612123590372,-0.020936157042647452,0.03723043569869933
11M-MN-P1-C1-H7_S1051Aligned.quant,-0.02831753717047411,-0.04043723538139155,-0.0547028667622712,-0.026363266064782148
11M-MN-P1-C1-H8_S1052Aligned.quant,0.04054919008002761,0.03943365088999995,0.1268311791139811,0.15576166475970993
11M-MN-P1-C1-H9_S1053Aligned.quant,-0.03169752962313474,-0.03961295707229292,-0.013507944954824963,-0.012283404076724486
11M-MN-P1-C1-H10_S1054Aligned.quant,0.10387916674029501,-0.03605820777652169,-0.023839310720725038,0.06191431633207278
11M-MN-P1-C1-H11_S1055Aligned.quant,-0.054172780190582775,-0.01940956554158288,0.08853042141226944,0.05258993993452049
11M-MN-P1-C1-H12_S1056Aligned.quant,-0.0099832195427145,0.0068506681511297796,0.07380877452189319,0.09734616176343935
11M-MN-P2-B2-A1_S577Aligned.quant,-0.057712847596273514,-0.008911417922704695,0.12559635653640291,0.1329428254440403
11M-MN-P2-B2-A2_S578Aligned.quant,0.017209760247353267,-0.004508714001308839,0.07149769850567156,0.14207577364031487
11M-MN-P2-B2-A3_S579Aligned.quant,-0.10759811680712622,-0.05870397080858901,-0.04742037086606149,-0.07049308079123381
11M-MN-P2-B2-A4_S580Aligned.quant,-0.02292411478226522,0.024740341282221745,0.1641284573423661,0.13678993808306805
11M-MN-P2-B2-A5_S581Aligned.quant,-0.04984650752462261,0.06192908474441172,0.056601451921734464,0.20269821414533895
11M-MN-P2-B2-A6_S582Aligned.quant,-0.011184957181409341,-0.045675281201756485,-0.056325764731693456,-0.04156106770178697
11M-MN-P2-B2-A7_S583Aligned.quant,-0.03707620764532624,-0.0550031162291343,-0.05259930425899276,-0.047114454723929694
11M-MN-P2-B2-A8_S584Aligned.quant,-0.04370815259158703,-0.10968827993714372,-0.08056431855442911,-0.08122711533657512
11M-MN-P2-B2-A9_S585Aligned.quant,-0.030016375158369663,-0.02416684029380327,-0.053659913520492285,-0.07496859575182595
11M-MN-P2-B2-A10_S586Aligned.quant,-0.005724188209982661,0.026721428637371092,0.061778315786083754,0.17341888557976437
11M-MN-P2-B2-A11_S587Aligned.quant,-0.04884066876770021,0.08446095676705492,0.15296790224675957,0.19191307247725026
11M-MN-P2-B2-A12_S588Aligned.quant,-0.07014231675825743,-0.028061394822899863,-0.057586796439077936,-0.07865660879109813
11M-MN-P2-B2-B1_S589Aligned.quant,-0.04644529164986641,-0.04440786639010448,-0.037148236925396094,-0.01565241080081109
11M-MN-P2-B2-B2_S590Aligned.quant,-0.09224159067663706,-0.0432812202249,-0.06860675424400808,-0.05445542715559967
11M-MN-P2-B2-B3_S591Aligned.quant,-0.04747973537465891,-0.021141456067663267,-0.033803199468962986,-0.015248645781538311
11M-MN-P2-B2-B4_S592Aligned.quant,0.12201938140325502,0.057703435947856485,0.2463305535831495,0.23089190207608257
11M-MN-P2-B2-B5_S593Aligned.quant,-0.005914367457412972,-0.05912295578387668,-0.058404092240515626,-0.06128602825267518
11M-MN-P2-B2-B6_S594Aligned.quant,-0.0256821981583589,-0.0252675505700011,-0.020042006330140694,0.0031849285001371297
11M-MN-P2-B2-B7_S595Aligned.quant,-0.07579348210505428,-0.10069903797833551,-0.087333781691628,-0.11087092850692327
11M-MN-P2-B2-B8_S596Aligned.quant,0.1261895459028252,0.08979120600902271,0.1440136500084587,0.15052822022104112
11M-MN-P2-B2-B9_S597Aligned.quant,-0.12713525823744296,-0.0655227863888222,-0.0225134358329363,0.006716343427096594
11M-MN-P2-B2-B10_S598Aligned.quant,-0.011545930780914287,-0.06531779110078106,-0.06632695990162152,-0.03747748002571796
11M-MN-P2-B2-B11_S599Aligned.quant,-0.03475706588700009,-0.025451861710089146,-0.06520885015305475,0.003294076415700342
11M-MN-P2-B2-B12_S600Aligned.quant,0.016182331949919526,-0.015130743713975714,-0.00912780066464322,0.03256323095154304
11M-MN-P2-B2-C1_S601Aligned.quant,-0.05883535925056382,-0.050382129944825965,0.03936570776460005,0.021197536083557733
11M-MN-P2-B2-C2_S602Aligned.quant,-0.021273485988851676,-0.03062655754962479,0.021060162484892037,0.019103703879960077
11M-MN-P2-B2-C3_S603Aligned.quant,0.030751935027662436,-0.04450498005366886,0.06955677031535507,0.07624207960021129
11M-MN-P2-B2-C4_S604Aligned.quant,-0.09819206555653384,-0.06589403057553267,-0.04796702312955144,-0.0847450036475764
11M-MN-P2-B2-C5_S605Aligned.quant,-0.15264999582917022,0.014255136835346016,0.12234754512103524,0.15816671809576477
11M-MN-P2-B2-C6_S606Aligned.quant,0.010949368159989092,0.06387279684245681,0.1820629541444003,0.1595271292165708
11M-MN-P2-B2-C7_S607Aligned.quant,-0.1725745998988979,-0.04052783736873716,-0.022554447903698316,0.01687400713975623
11M-MN-P2-B2-C8_S608Aligned.quant,-0.08731879558998158,-0.07312980154157248,-0.07393554789992285,-0.09911183749245006
11M-MN-P2-B2-C9_S609Aligned.quant,-0.05685590395366842,-0.0729895250062183,0.004144015069027673,-0.07600324578790939
11M-MN-P2-B2-C11_S611Aligned.quant,-0.11527139219379505,-0.08116579297428178,-0.0749991296190089,-0.06303815996645842
11M-MN-P2-B2-C12_S612Aligned.quant,-0.06547004274299778,-0.08708361792398113,-0.09673931858935185,-0.06652414556382102
11M-MN-P2-B2-D1_S613Aligned.quant,-0.012038266915073093,0.014653334681377458,0.08104302428223194,0.06678664332901063
11M-MN-P2-B2-D2_S614Aligned.quant,-0.03329916627786439,-0.007135894767691525,0.05142286976148408,0.07641131270191079
11M-MN-P2-B2-D3_S615Aligned.quant,-0.019986867876861963,0.002194292332598574,0.10291508858627793,0.15958340371425828
11M-MN-P2-B2-D4_S616Aligned.quant,0.03611837847705854,-0.06528273771670574,-0.04046044234598559,0.021545181467841568
11M-MN-P2-B2-D5_S617Aligned.quant,-0.0307180602612713,0.001198760362551704,0.019993619947328733,0.11502209680476488
11M-MN-P2-B2-D6_S618Aligned.quant,0.00870176913150364,0.004594878426765203,0.025525159215825016,0.05109169945313896
11M-MN-P2-B2-D7_S619Aligned.quant,-0.045705081298094224,0.0010637840289678402,0.06912723643645546,0.09098413225995838
11M-MN-P2-B2-D8_S620Aligned.quant,-0.11930708568883004,-0.05257612440457171,-0.058642884387889005,-0.04011184895818215
11M-MN-P2-B2-D9_S621Aligned.quant,-0.008053366777452609,-0.02500444039755434,-0.01699316421180995,-0.01691609812666768
11M-MN-P2-B2-D10_S622Aligned.quant,-0.021779345882050855,-0.07254011893556786,-0.025908529466408897,-0.02060299396877671
11M-MN-P2-B2-D11_S623Aligned.quant,-0.06620991633035493,-0.049444253480075556,-0.07222135378851684,-0.06418665862801398
11M-MN-P2-B2-D12_S624Aligned.quant,-0.13343284082983853,-0.08205155488311977,-0.04557902710248324,-0.05894824846150504
11M-MN-P2-B2-E1_S625Aligned.quant,-0.020485755465340316,0.046004033469125016,0.15687694958183981,0.22816575015287388
11M-MN-P2-B2-E2_S626Aligned.quant,0.06195454974487963,0.0014688089012822592,0.14761371220823544,0.22810437337605213
11M-MN-P2-B2-E3_S627Aligned.quant,0.14347167293820792,-0.008799267383964499,0.11708497873321047,0.10013001824662804
11M-MN-P2-B2-E4_S628Aligned.quant,-0.024961340279887917,-0.011185118396280239,0.018885004831924956,0.007426718848387331
11M-MN-P2-B2-E5_S629Aligned.quant,-0.02522463131312494,-0.07066337978140758,-0.06536414986371467,-0.06110829437478982
11M-MN-P2-B2-E6_S630Aligned.quant,0.004314019618251924,-0.059553934611541515,-0.05036164744732893,-0.015206101224232826
11M-MN-P2-B2-E7_S631Aligned.quant,-0.0955906930126408,-0.05425690328905795,0.013597892917544402,0.029647784233258256
11M-MN-P2-B2-E8_S632Aligned.quant,-0.05662633002048528,-0.05849042941194649,-0.04131830718425927,-0.0030256510723840058
11M-MN-P2-B2-E9_S633Aligned.quant,-0.05495109753113442,-0.01241199344384436,-0.002712365388397142,0.06113348127356222
11M-MN-P2-B2-F1_S637Aligned.quant,-0.10940415106992314,-0.06122492216233656,-0.06314267442472174,-0.02283585027193255
11M-MN-P2-B2-F2_S638Aligned.quant,-0.03915993560444994,-0.0767550463043738,-0.0654926945903597,-0.09311556134324163
11M-MN-P2-B2-F3_S639Aligned.quant,-0.05374152046005379,-0.056332978583448226,-0.009455012638694027,-0.0147698707490167
11M-MN-P2-B2-F4_S640Aligned.quant,0.03763243849714837,-0.04728611953413657,-0.06820649808063961,-0.03127684661426264
11M-MN-P2-B2-F5_S641Aligned.quant,-0.029285661025271914,0.0022975367684094916,0.014558885357476431,0.03127805989088281
11M-MN-P2-B2-F6_S642Aligned.quant,-0.0070080931682424685,-0.022313037625042942,0.0016844686801226194,0.030599067263195195
11M-MN-P2-B2-F7_S643Aligned.quant,0.00579203672383688,-0.03666776972303555,-0.009739053837659994,-0.013336727848063473
11M-MN-P2-B2-F8_S644Aligned.quant,-0.11362378722354843,-0.03242398016330442,-0.006710061394452349,-0.004755784364658011
11M-MN-P2-B2-F9_S645Aligned.quant,-0.056358234890101,-0.10238605872124672,-0.09573505709657557,-0.053373431116667064
11M-MN-P2-B2-F10_S646Aligned.quant,-0.07377652995139286,-0.05166221407025039,-0.07957206501405928,-0.07286522819049243
11M-MN-P2-B2-F11_S647Aligned.quant,-0.032375866768043715,-0.042278576065710644,-0.08045171549647244,-0.11009537411921652
11M-MN-P2-B2-F12_S648Aligned.quant,-0.015642909618537232,-0.06758307970005085,-0.0649145451050018,0.007971187619130626
11M-MN-P2-B2-G1_S649Aligned.quant,-0.0955134664887199,-0.06398247272562546,-0.05491753466745321,-0.06299411816547801
11M-MN-P2-B2-G2_S650Aligned.quant,-0.027294606682237155,-0.006993159441618421,-0.03454206198785331,-0.024612045473071303
11M-MN-P2-B2-G3_S651Aligned.quant,-0.051288617567339684,-0.025474905164912007,-0.00224877721868319,0.04522301010129534
11M-MN-P2-B2-G4_S652Aligned.quant,-0.028242225901151746,-0.0829735236568506,-0.038088318594869774,-0.038621018452719064
11M-MN-P2-B2-G5_S653Aligned.quant,-0.005411969570658176,-0.05184985872725073,-0.0062578476909112,0.022926241686903853
11M-MN-P2-B2-G6_S654Aligned.quant,-0.00933473771862739,-0.054096915811834234,-0.024553690010039805,-0.04087531268882311
11M-MN-P2-B2-G7_S655Aligned.quant,-0.015078212465068741,-0.08443034878303844,-0.07019369610271635,-0.0764894159860858
11M-MN-P2-B2-G8_S656Aligned.quant,-0.03994828793473025,-0.02921715846166434,-0.019318617389895834,0.02049162165059168
11M-MN-P2-B2-G9_S657Aligned.quant,-0.12921508264771905,-0.02001125966537365,0.07860728493083147,0.0724922557794127
11M-MN-P2-B2-G10_S658Aligned.quant,0.006012042081313201,0.006833138499325431,0.1221952153074704,0.11563597408896761
11M-MN-P2-B2-G11_S659Aligned.quant,-0.09725091302801339,-0.04565305710683637,-0.024444613419501077,-0.013527974460721015
11M-MN-P2-B2-G12_S660Aligned.quant,-0.014324116164816297,0.048532791449756585,0.194523481972564,0.22135732451868334
11M-MN-P2-B2-H1_S661Aligned.quant,-0.05389007194568035,-0.042491982029991826,-0.02938096542636845,0.00891544772576175
11M-MN-P2-B2-H2_S662Aligned.quant,0.07986185924205019,0.08060078566133241,0.19233306321349067,0.15544550852647093
11M-MN-P2-B2-H3_S663Aligned.quant,-0.024795427124946395,-0.030759008636085106,-0.0354383293634811,0.0016054546010947912
11M-MN-P2-B2-H4_S664Aligned.quant,0.06522415998303643,-0.0362654079858991,0.005673297836095548,-0.03524456758948205
