time,C,A,T,R,L,M,f_ras
97.24310776942356,0.6607049026521643,0.4998607296943428,0.335587204110906,0.3214552311827645,0.7497910948234092,0.5636589923384427,0.9
97.74436090225564,0.6607049026380526,0.4998607296898469,0.3355872041059304,0.32145523117509833,0.7497910948039441,0.5636589923028552,0.9
98.24561403508771,0.6607049026239409,0.49986072968535106,0.3355872041009549,0.32145523116743213,0.7497910947844789,0.5636589922672678,0.9
98.74686716791979,0.6607049026098291,0.49986072968085515,0.3355872040959793,0.321455231159766,0.7497910947650137,0.5636589922316803,0.9
99.24812030075188,0.6607049025957173,0.4998607296763593,0.3355872040910038,0.32145523115209984,0.7497910947455485,0.5636589921960927,0.9
99.74937343358395,0.6607049025816055,0.49986072967186346,0.3355872040860282,0.3214552311444337,0.7497910947260834,0.5636589921605053,0.9
100.25062656641603,0.6607049025674938,0.49986072966736755,0.3355872040810527,0.3214552311367675,0.7497910947066182,0.5636589921249178,0.9
100.75187969924812,0.6607049025533821,0.4998607296628717,0.3355872040760771,0.32145523112910135,0.749791094687153,0.5636589920893302,0.9
101.2531328320802,0.6607049025392703,0.4998607296583758,0.3355872040711016,0.3214552311214352,0.7497910946676878,0.5636589920537428,0.9
101.75438596491227,0.6607049025251586,0.49986072965387995,0.335587204066126,0.32145523111376906,0.7497910946482227,0.5636589920181553,0.9
102.25563909774435,0.6607049025110467,0.49986072964938405,0.3355872040611505,0.32145523110610286,0.7497910946287575,0.5636589919825677,0.9
102.75689223057644,0.660704902496935,0.4998607296448882,0.3355872040561749,0.3214552310984367,0.7497910946092923,0.5636589919469802,0.9
103.25814536340852,0.6607049024828232,0.49986072964039235,0.3355872040511994,0.32145523109077057,0.7497910945898271,0.5636589919113928,0.9
103.75939849624059,0.6607049024687115,0.49986072963589645,0.3355872040462239,0.3214552310831044,0.749791094570362,0.5636589918758053,0.9
104.26065162907267,0.6607049024545998,0.4998607296314006,0.3355872040412483,0.3214552310754383,0.7497910945508968,0.5636589918402177,0.9
104.76190476190476,0.660704902440488,0.4998607296269047,0.3355872040362728,0.3214552310677721,0.7497910945314316,0.5636589918046303,0.9
105.26315789473684,0.6607049024263763,0.49986072962240885,0.3355872040312972,0.32145523106010593,0.7497910945119663,0.5636589917690428,0.9
105.76441102756891,0.6607049024122644,0.49986072961791295,0.3355872040263217,0.3214552310524398,0.7497910944925013,0.5636589917334552,0.9
106.265664160401,0.6607049024110735,0.49986072961753364,0.33558720402590175,0.3214552310517929,0.7497910944908585,0.5636589917304521,0.9
