C,M,dC,dM
0.15789473684210525,0.894736842105263,8.946621221639361e-12,2.435363022357251e-11
0.21052631578947367,0.894736842105263,-7.305822613545843e-12,-1.917788150507249e-11
0.2631578947368421,0.894736842105263,1.3587797553782366e-11,3.4845903940095013e-11
0.3157894736842105,0.894736842105263,-4.174993684102901e-12,-1.1430634216935687e-11
0.3684210526315789,0.894736842105263,-9.00701735417897e-12,-2.4438284729200177e-11
0.42105263157894735,0.894736842105263,2.99811286907925e-11,7.627909415219847e-11
0.47368421052631576,0.894736842105263,2.1066481892262345e-12,4.618305737835726e-12
0.5263157894736842,0.894736842105263,-9.824585589512935e-12,-3.296557471443862e-11
0.5789473684210527,0.894736842105263,1.0310297060556195e-10,2.6530588836948255e-10
0.631578947368421,0.894736842105263,2.1762514013090595e-10,5.604418040761061e-10
0.6842105263157894,0.894736842105263,1.028066520802895e-11,2.0697832336935562e-11
0.7368421052631579,0.894736842105263,-7.971567850262318e-11,-9.579886883770428e-11
0.7894736842105263,0.894736842105263,1.1423972878787936e-10,-4.943501163978681e-11
0.8421052631578947,0.894736842105263,1.6773804567549178e-11,4.510569695526101e-11
0.894736842105263,0.894736842105263,-7.136535806750999e-11,-1.9958057428937082e-10
0.9473684210526315,0.894736842105263,7.690514891578459e-13,-7.619843644945945e-11
1.0,0.894736842105263,-1.6508028277684161e-10,-4.28368840399429e-10
0.0,0.9473684210526315,-2.0768498032452953e-11,-5.267136726772037e-11
0.05263157894736842,0.9473684210526315,1.5837331446277858e-11,4.123296148961231e-11
0.10526315789473684,0.9473684210526315,-1.697386675658663e-11,-4.3549830408551315e-11
0.15789473684210525,0.9473684210526315,-5.181854945135456e-12,7.720046824033489e-12
0.21052631578947367,0.9473684210526315,-9.142686607788164e-13,-2.951638933268441e-12
0.2631578947368421,0.9473684210526315,2.946243249368763e-11,7.56327223072617e-11
0.3157894736842105,0.9473684210526315,4.063083203220685e-12,-8.783529459321926e-13
0.3684210526315789,0.9473684210526315,-3.347644383921988e-11,-6.953665421249866e-11
0.42105263157894735,0.9473684210526315,-7.100342536148219e-11,-1.5636536510044152e-10
0.47368421052631576,0.9473684210526315,-3.8004155378246196e-11,-1.060526666485373e-10
0.5263157894736842,0.9473684210526315,9.767076036837352e-12,2.5996926833471434e-11
0.5789473684210527,0.9473684210526315,1.9865220579617926e-12,2.155825518102006e-11
0.631578947368421,0.9473684210526315,-1.750388722854268e-11,-4.496847338941734e-11
0.6842105263157894,0.9473684210526315,-1.8808288260174777e-11,-4.850181367643813e-11
0.7368421052631579,0.9473684210526315,-4.3962056217594636e-11,-1.135656568784782e-10
0.7894736842105263,0.9473684210526315,-6.458944490361773e-11,-1.8136780965960497e-10
0.8421052631578947,0.9473684210526315,-2.2318036307922284e-11,-6.249956108206334e-11
0.894736842105263,0.9473684210526315,-8.869183165671757e-11,-2.3714918917505656e-10
0.9473684210526315,0.9473684210526315,-4.208122739157716e-11,-9.792483490755899e-11
1.0,0.9473684210526315,-2.280127198162063e-10,-7.614902597374851e-10
0.0,1.0,2.507571927878871e-11,6.453515499771356e-11
0.05263157894736842,1.0,4.993772062533708e-11,1.3102463558567479e-10
0.10526315789473684,1.0,6.1388671923623406e-12,1.6301016092512555e-11
0.15789473684210525,1.0,-4.107592044277908e-11,-1.0588013799051055e-10
0.21052631578947367,1.0,-7.633782495020114e-09,3.3402891563838466e-10
0.2631578947368421,1.0,-5.341505016076553e-12,-1.3980594459894746e-11
0.3157894736842105,1.0,2.736177950879437e-11,6.863454249383949e-11
0.3684210526315789,1.0,-1.0828005159169152e-11,-2.896777262506589e-11
0.42105263157894735,1.0,-3.6148861681795097e-13,-7.265577028903181e-12
0.47368421052631576,1.0,-3.9179770539021774e-11,-1.0100270619872731e-10
0.5263157894736842,1.0,-1.8117618516555467e-11,-4.678268883395731e-11
0.5789473684210527,1.0,1.6728174401237084e-11,4.100125794437304e-11
0.631578947368421,1.0,3.0073499246441315e-11,7.739636709303e-11
0.6842105263157894,1.0,2.1840085295821154e-11,5.611461295629283e-11
0.7368421052631579,1.0,-1.4299239570192412e-10,-3.695990735685939e-10
0.7894736842105263,1.0,6.622469239658813e-11,1.6436879635151058e-10
0.8421052631578947,1.0,-2.927947884145965e-10,-7.625569065083937e-10
0.894736842105263,1.0,-1.607536326275749e-11,-4.10692035934801e-11
0.9473684210526315,1.0,-3.3377300923120856e-11,-8.11717915105703e-11
1.0,1.0,2.378635066691004e-10,6.118018314182905e-10
